"201226",,"118","0"
"201440","QUEENS","855","0"
"201440","STATEN ISLAND","132","0"
"201441",,"957","3"
"201441","BRONX","376","0"
"201441","BROOKLYN","895","1"
"201441","MANHATTAN","822","1"
"201441","QUEENS","776","0"
"201441","STATEN ISLAND","131","0"
"201442",,"1028","1"
"201442","BRONX","351","0"
"201442","BROOKLYN","854","0"
"201442","MANHATTAN","767","1"
"201442","QUEENS","816","1"
"201442","STATEN ISLAND","131","0"
"201443",,"955","1"
"201443","BRONX","373","1"
"201443","BROOKLYN","1063","3"
"201443","MANHATTAN","863","0"
"201443","QUEENS","841","0"
"201443","STATEN ISLAND","149","0"
"201444",,"966","1"
"201444","BRONX","386","0"
"201444","BROOKLYN","1032","1"
"201444","MANHATTAN","901","1"
"201444","QUEENS","842","2"
"201444","STATEN ISLAND","122","0"
"201445",,"974","4"
"201445","BRONX","349","0"
"201445","BROOKLYN","922","1"
"201445","MANHATTAN","783","0"
"201445","QUEENS","819","4"
"201445","STATEN ISLAND","125","0"
"201446",,"913","2"
"201446","BRONX","359","1"
"201446","BROOKLYN","890","0"
"201446","MANHATTAN","811","1"
"201446","QUEENS","805","0"
"201446","STATEN ISLAND","126","1"
"201447",,"1041","1"
"201447","BRONX","396","0"
"201447","BROOKLYN","982","2"
"201447","MANHATTAN","880","0"
"201447","QUEENS","828","1"
"201447","STATEN ISLAND","129","0"
"201448",,"900","2"
"201448","BRONX","358","1"
"201448","BROOKLYN","837","1"
"201448","MANHATTAN","696","2"
"201448","QUEENS","755","0"
"201448","STATEN ISLAND","110","0"
"201449",,"1053","0"
"201449","BRONX","388","0"
"201449","BROOKLYN","947","1"
"201449","MANHATTAN","927","1"
"201449","QUEENS","778","2"
"201449","STATEN ISLAND","129","0"
"201450",,"1053","1"
"201450","BRONX","407","0"
"201450","BROOKLYN","983","1"
"201450","MANHATTAN","884","0"
"201450","QUEENS","828","1"
"201450","STATEN ISLAND","102","0"
"201451",,"1017","0"
"201451","BRONX","403","0"
"201451","BROOKLYN","941","2"
"201451","MANHATTAN","825","0"
"201451","QUEENS","818","0"
"201451","STATEN ISLAND","101","0"
"201452",,"804","0"
"201452","BRONX","304","0"
"201452","BROOKLYN","814","1"
"201452","MANHATTAN","594","0"
"201452","QUEENS","692","0"
"201452","STATEN ISLAND","112","1"
"201501",,"702","2"
"201501","BRONX","296","1"
"201501","BROOKLYN","759","0"
"201501","MANHATTAN","571","2"
"201501","QUEENS","599","0"
"201501","STATEN ISLAND","85","0"
"201502",,"861","0"
"201502","BRONX","408","1"
"201502","BROOKLYN","955","2"
"201502","MANHATTAN","682","1"
"201502","QUEENS","900","0"
"201502","STATEN ISLAND","152","0"
"201503",,"1063","1"
"201503","BRONX","509","0"
"201503","BROOKLYN","926","0"
"201503","MANHATTAN","750","0"
"201503","QUEENS","860","3"
"201503","STATEN ISLAND","155","0"
"201504",,"777","0"
"201504","BRONX","335","0"
"201504","BROOKLYN","866","0"
"201504","MANHATTAN","632","2"
"201504","QUEENS","716","1"
"201504","STATEN ISLAND","103","0"
"201505",,"674","1"
"201505","BRONX","318","0"
"201505","BROOKLYN","784","0"
"201505","MANHATTAN","570","0"
"201505","QUEENS","710","1"
"201505","STATEN ISLAND","102","0"
"201506",,"927","0"
"201506","BRONX","394","0"
"201506","BROOKLYN","1087","0"
"201506","MANHATTAN","712","0"
"201506","QUEENS","822","2"
"201506","STATEN ISLAND","127","0"
"201507",,"899","0"
"201507","BRONX","390","0"
"201507","BROOKLYN","951","2"
"201507","MANHATTAN","761","1"
"201507","QUEENS","768","0"
"201507","STATEN ISLAND","131","0"
"201508",,"911","2"
"201508","BRONX","380","0"
"201508","BROOKLYN","892","2"
"201508","MANHATTAN","737","1"
"201508","QUEENS","785","2"
"201508","STATEN ISLAND","115","0"
"201509",,"2132","3"
"201509","BRONX","313","0"
"201509","BROOKLYN","648","2"
"201509","MANHATTAN","493","0"
"201509","QUEENS","583","0"
"201509","STATEN ISLAND","86","0"
"201510",,"999","0"
"201510","BRONX","512","0"
"201510","BROOKLYN","1159","0"
"201510","MANHATTAN","870","1"
"201510","QUEENS","978","0"
"201510","STATEN ISLAND","143","1"
"201511",,"944","0"
"201511","BRONX","417","0"
"201511","BROOKLYN","955","1"
"201511","MANHATTAN","782","0"
"201511","QUEENS","774","0"
"201511","STATEN ISLAND","95","0"
"201512",,"944","2"
"201512","BRONX","338","1"
"201512","BROOKLYN","882","1"
"201512","MANHATTAN","692","0"
"201512","QUEENS","742","1"
"201512","STATEN ISLAND","94","0"
"201513",,"885","1"
"201513","BRONX","375","0"
"201513","BROOKLYN","909","1"
"201513","MANHATTAN","713","0"
"201513","QUEENS","751","0"
"201513","STATEN ISLAND","110","0"
"201514",,"1041","4"
"201514","BRONX","353","2"
"201514","BROOKLYN","850","0"
"201514","MANHATTAN","821","1"
"201514","QUEENS","728","0"
"201514","STATEN ISLAND","110","0"
"201515",,"803","1"
"201515","BRONX","356","0"
"201515","BROOKLYN","783","1"
"201515","MANHATTAN","753","0"
"201515","QUEENS","591","0"
"201515","STATEN ISLAND","88","0"
"201516",,"971","0"
"201516","BRONX","401","1"
"201516","BROOKLYN","949","1"
"201516","MANHATTAN","807","0"
"201516","QUEENS","765","1"
"201516","STATEN ISLAND","107","0"
"201517",,"1052","0"
"201517","BRONX","378","0"
"201517","BROOKLYN","1007","2"
"201517","MANHATTAN","870","0"
"201517","QUEENS","762","2"
"201517","STATEN ISLAND","128","1"
"201518",,"1067","2"
"201518","BRONX","413","0"
"201518","BROOKLYN","957","1"
"201518","MANHATTAN","872","0"
"201518","QUEENS","805","1"
"201518","STATEN ISLAND","113","0"
"201519",,"1065","0"
"201519","BRONX","421","0"
"201519","BROOKLYN","1032","2"
"201519","MANHATTAN","807","2"
"201519","QUEENS","860","1"
"201519","STATEN ISLAND","162","1"
"201520",,"1116","0"
"201520","BRONX","418","3"
"201520","BROOKLYN","1056","1"
"201520","MANHATTAN","998","2"
"201520","QUEENS","821","1"
"201520","STATEN ISLAND","141","0"
"201521",,"1011","2"
"201521","BRONX","407","0"
"201521","BROOKLYN","983","2"
"201521","MANHATTAN","811","1"
"201521","QUEENS","814","0"
"201521","STATEN ISLAND","128","0"
"201522",,"1103","2"
"201522","BRONX","418","1"
"201522","BROOKLYN","1056","3"
"201522","MANHATTAN","902","1"
"201522","QUEENS","839","2"
"201522","STATEN ISLAND","151","0"
"201523",,"1053","0"
"201523","BRONX","451","2"
"201523","BROOKLYN","1027","2"
"201523","MANHATTAN","872","0"
"201523","QUEENS","873","1"
"201523","STATEN ISLAND","112","0"
"201524",,"1028","1"
"201524","BRONX","357","1"
"201524","BROOKLYN","900","0"
"201524","MANHATTAN","794","0"
"201524","QUEENS","838","1"
"201524","STATEN ISLAND","119","0"
"201525",,"1096","1"
"201525","BRONX","416","0"
"201525","BROOKLYN","1015","1"
"201525","MANHATTAN","835","1"
"201525","QUEENS","794","0"
"201525","STATEN ISLAND","117","0"
"201526",,"1219","2"
"201526","BRONX","489","1"
"201526","BROOKLYN","1092","2"
"201526","MANHATTAN","959","0"
"201526","QUEENS","932","2"
"201526","STATEN ISLAND","128","0"
"201527",,"978","1"
"201527","BRONX","385","0"
"201527","BROOKLYN","917","3"
"201527","MANHATTAN","782","1"
"201527","QUEENS","790","1"
"201527","STATEN ISLAND","121","0"
"201528",,"1084","3"
"201528","BRONX","418","0"
"201528","BROOKLYN","994","1"
"201528","MANHATTAN","836","0"
"201528","QUEENS","813","1"
"201528","STATEN ISLAND","110","0"
"201529",,"1076","2"
"201529","BRONX","432","0"
"201529","BROOKLYN","987","1"
"201529","MANHATTAN","932","0"
"201529","QUEENS","825","1"
"201529","STATEN ISLAND","126","0"
"201530",,"962","2"
"201530","BRONX","394","0"
"201530","BROOKLYN","917","0"
"201530","MANHATTAN","821","0"
"201530","QUEENS","857","1"
"201530","STATEN ISLAND","110","0"
"201531",,"1142","1"
"201531","BRONX","432","0"
"201531","BROOKLYN","1025","1"
"201531","MANHATTAN","974","0"
"201531","QUEENS","889","1"
"201531","STATEN ISLAND","122","1"
"201532",,"1128","1"
"201532","BRONX","442","1"
"201532","BROOKLYN","1042","2"
"201532","MANHATTAN","836","0"
"201532","QUEENS","812","2"
"201532","STATEN ISLAND","118","0"
"201533",,"1071","1"
"201533","BRONX","458","0"
"201533","BROOKLYN","1026","1"
"201533","MANHATTAN","914","1"
"201533","QUEENS","850","0"
"201533","STATEN ISLAND","109","0"
"201534",,"1056","0"
"201534","BRONX","411","0"
"201534","BROOKLYN","990","2"
"201534","MANHATTAN","815","1"
"201534","QUEENS","851","2"
"201534","STATEN ISLAND","111","1"
"201535",,"1040","2"
"201535","BRONX","386","0"
"201535","BROOKLYN","963","2"
"201535","MANHATTAN","802","0"
"201535","QUEENS","782","1"
"201535","STATEN ISLAND","126","0"
"201536",,"1016","1"
"201536","BRONX","414","0"
"201536","BROOKLYN","1089","1"
"201536","MANHATTAN","767","0"
"201536","QUEENS","844","0"
"201536","STATEN ISLAND","113","0"
"201537",,"1067","2"
"201537","BRONX","442","2"
"201537","BROOKLYN","1065","1"
"201537","MANHATTAN","878","0"
"201537","QUEENS","968","0"
"201537","STATEN ISLAND","112","0"
"201538",,"1190","0"
"201538","BRONX","414","2"
"201538","BROOKLYN","1085","0"
"201538","MANHATTAN","930","0"
"201538","QUEENS","879","0"
"201538","STATEN ISLAND","117","1"
"201539",,"965","2"
"201539","BRONX","388","1"
"201539","BROOKLYN","935","0"
"201539","MANHATTAN","749","0"
"201539","QUEENS","789","0"
"201539","STATEN ISLAND","124","1"
"201540",,"1043","0"
"201540","BRONX","389","0"
"201540","BROOKLYN","951","1"
"201540","MANHATTAN","951","0"
"201540","QUEENS","893","1"
"201540","STATEN ISLAND","121","0"
"201541",,"1098","1"
"201541","BRONX","455","0"
"201541","BROOKLYN","1020","0"
"201541","MANHATTAN","949","0"
"201541","QUEENS","872","2"
"201541","STATEN ISLAND","137","2"
"201542",,"1091","3"
"201542","BRONX","414","2"
"201542","BROOKLYN","1047","2"
"201542","MANHATTAN","839","0"
"201542","QUEENS","836","2"
"201542","STATEN ISLAND","133","0"
"201543",,"1089","2"
"201543","BRONX","423","1"
"201543","BROOKLYN","1088","2"
"201543","MANHATTAN","937","0"
"201543","QUEENS","884","1"
"201543","STATEN ISLAND","127","0"
"201544",,"1011","0"
"201544","BRONX","381","0"
"201544","BROOKLYN","996","1"
"201544","MANHATTAN","820","0"
"201544","QUEENS","825","3"
"201544","STATEN ISLAND","107","0"
"201545",,"1050","2"
"201545","BRONX","390","1"
"201545","BROOKLYN","985","1"
"201545","MANHATTAN","870","2"
"201545","QUEENS","804","1"
"201545","STATEN ISLAND","116","0"
"201546",,"1026","2"
"201546","BRONX","450","0"
"201546","BROOKLYN","985","2"
"201546","MANHATTAN","886","0"
"201546","QUEENS","839","0"
"201546","STATEN ISLAND","139","1"
"201547",,"1076","1"
"201547","BRONX","435","0"
"201547","BROOKLYN","1080","3"
"201547","MANHATTAN","918","0"
"201547","QUEENS","907","0"
"201547","STATEN ISLAND","158","0"
"201548",,"1020","1"
"201548","BRONX","399","0"
"201548","BROOKLYN","954","2"
"201548","MANHATTAN","699","1"
"201548","QUEENS","778","1"
"201548","STATEN ISLAND","127","0"
"201549",,"1102","2"
"201549","BRONX","460","1"
"201549","BROOKLYN","1014","4"
"201549","MANHATTAN","904","1"
"201549","QUEENS","824","2"
"201549","STATEN ISLAND","123","0"
"201550",,"1128","2"
"201550","BRONX","422","0"
"201550","BROOKLYN","946","1"
"201550","MANHATTAN","921","0"
"201550","QUEENS","787","1"
"201550","STATEN ISLAND","140","0"
"201551",,"1132","1"
"201551","BRONX","447","0"
"201551","BROOKLYN","1157","2"
"201551","MANHATTAN","889","0"
"201551","QUEENS","922","2"
"201551","STATEN ISLAND","149","1"
"201552",,"984","1"
"201552","BRONX","407","0"
"201552","BROOKLYN","936","2"
"201552","MANHATTAN","676","0"
"201552","QUEENS","831","0"
"201552","STATEN ISLAND","117","0"
"201553",,"788","0"
"201553","BRONX","354","0"
"201553","BROOKLYN","788","0"
"201553","MANHATTAN","619","0"
"201553","QUEENS","670","0"
"201553","STATEN ISLAND","87","0"
"201601",,"903","1"
"201601","BRONX","427","2"
"201601","BROOKLYN","1036","1"
"201601","MANHATTAN","649","1"
"201601","QUEENS","829","0"
"201601","STATEN ISLAND","125","0"
"201602",,"1013","2"
"201602","BRONX","424","0"
"201602","BROOKLYN","965","0"
"201602","MANHATTAN","833","2"
"201602","QUEENS","844","0"
"201602","STATEN ISLAND","142","2"
"201603",,"905","1"
"201603","BRONX","413","1"
"201603","BROOKLYN","1002","1"
"201603","MANHATTAN","687","0"
"201603","QUEENS","876","1"
"201603","STATEN ISLAND","149","0"
"201604",,"992","1"
"201604","BRONX","470","0"
"201604","BROOKLYN","1096","1"
"201604","MANHATTAN","778","0"
"201604","QUEENS","1001","0"
"201604","STATEN ISLAND","168","0"
"201605",,"944","0"
"201605","BRONX","420","0"
"201605","BROOKLYN","1038","3"
"201605","MANHATTAN","782","0"
"201605","QUEENS","845","0"
"201605","STATEN ISLAND","160","0"
"201606",,"863","0"
"201606","BRONX","362","0"
"201606","BROOKLYN","869","0"
"201606","MANHATTAN","762","3"
"201606","QUEENS","679","2"
"201606","STATEN ISLAND","94","0"
"201607",,"831","2"
"201607","BRONX","375","0"
"201607","BROOKLYN","835","0"
"201607","MANHATTAN","767","0"
"201607","QUEENS","658","0"
"201607","STATEN ISLAND","113","1"
"201608",,"981","2"
"201608","BRONX","417","1"
"201608","BROOKLYN","876","1"
"201608","MANHATTAN","786","0"
"201608","QUEENS","736","2"
"201608","STATEN ISLAND","127","0"
"201609",,"1109","1"
"201609","BRONX","457","0"
"201609","BROOKLYN","971","0"
"201609","MANHATTAN","809","1"
"201609","QUEENS","861","0"
"201609","STATEN ISLAND","124","1"
"201610",,"1078","1"
"201610","BRONX","416","1"
"201610","BROOKLYN","1001","0"
"201610","MANHATTAN","793","0"
"201610","QUEENS","785","1"
"201610","STATEN ISLAND","128","0"
"201611",,"943","1"
"201611","BRONX","381","0"
"201611","BROOKLYN","958","0"
"201611","MANHATTAN","771","2"
"201611","QUEENS","832","0"
"201611","STATEN ISLAND","128","0"
"201612",,"936","0"
"201612","BRONX","407","1"
"201612","BROOKLYN","951","0"
"201612","MANHATTAN","701","2"
"201612","QUEENS","813","0"
"201612","STATEN ISLAND","122","0"
"201613",,"999","0"
"201613","BRONX","454","0"
"201613","BROOKLYN","1084","0"
"201613","MANHATTAN","881","0"
"201613","QUEENS","914","0"
"201613","STATEN ISLAND","125","0"
"201614",,"969","1"
"201614","BRONX","454","0"
"201614","BROOKLYN","1042","1"
"201614","MANHATTAN","844","0"
"201614","QUEENS","867","3"
"201614","STATEN ISLAND","117","0"
"201615",,"1112","0"
"201615","BRONX","457","0"
"201615","BROOKLYN","1128","2"
"201615","MANHATTAN","828","0"
"201615","QUEENS","866","0"
"201615","STATEN ISLAND","149","1"
"201616",,"1067","1"
"201616","BRONX","507","0"
"201616","BROOKLYN","1097","1"
"201616","MANHATTAN","875","0"
"201616","QUEENS","900","0"
"201616","STATEN ISLAND","135","0"
"201617",,"847","3"
"201617","BRONX","374","0"
"201617","BROOKLYN","849","1"
"201617","MANHATTAN","693","0"
"201617","QUEENS","664","0"
"201617","STATEN ISLAND","92","0"
"201618",,"1092","2"
"201618","BRONX","451","0"
"201618","BROOKLYN","1085","1"
"201618","MANHATTAN","781","0"
"201618","QUEENS","904","1"
"201618","STATEN ISLAND","134","0"
"201619",,"1157","2"
"201619","BRONX","491","0"
"201619","BROOKLYN","1003","1"
"201619","MANHATTAN","833","1"
"201619","QUEENS","880","1"
"201619","STATEN ISLAND","165","1"
"201620",,"1416","1"
"201620","BRONX","430","2"
"201620","BROOKLYN","949","0"
"201620","MANHATTAN","861","0"
"201620","QUEENS","827","1"
"201620","STATEN ISLAND","122","0"
"201621",,"1638","1"
"201621","BRONX","468","0"
"201621","BROOKLYN","971","1"
"201621","MANHATTAN","697","0"
"201621","QUEENS","814","1"
"201621","STATEN ISLAND","149","0"
"201622",,"1581","2"
"201622","BRONX","413","0"
"201622","BROOKLYN","893","0"
"201622","MANHATTAN","645","0"
"201622","QUEENS","781","0"
"201622","STATEN ISLAND","120","0"
"201623",,"1573","2"
"201623","BRONX","387","0"
"201623","BROOKLYN","851","1"
"201623","MANHATTAN","624","2"
"201623","QUEENS","757","0"
"201623","STATEN ISLAND","138","0"
"201624",,"1460","3"
"201624","BRONX","397","1"
"201624","BROOKLYN","814","2"
"201624","MANHATTAN","652","2"
"201624","QUEENS","721","2"
"201624","STATEN ISLAND","124","0"
"201625",,"1726","3"
"201625","BRONX","429","0"
"201625","BROOKLYN","966","0"
"201625","MANHATTAN","724","0"
"201625","QUEENS","858","0"
"201625","STATEN ISLAND","145","0"
"201626",,"1569","8"
"201626","BRONX","416","0"
"201626","BROOKLYN","914","0"
"201626","MANHATTAN","719","2"
"201626","QUEENS","822","0"
"201626","STATEN ISLAND","129","0"
"201627",,"1358","2"
"201627","BRONX","388","0"
"201627","BROOKLYN","823","0"
"201627","MANHATTAN","597","0"
"201627","QUEENS","714","3"
"201627","STATEN ISLAND","126","0"
"201628",,"1583","4"
"201628","BRONX","470","0"
"201628","BROOKLYN","867","0"
"201628","MANHATTAN","703","0"
"201628","QUEENS","812","1"
"201628","STATEN ISLAND","155","0"
"201629",,"1684","2"
"201629","BRONX","461","0"
"201629","BROOKLYN","932","0"
"201629","MANHATTAN","753","0"
"201629","QUEENS","846","0"
"201629","STATEN ISLAND","122","0"
"201630",,"1666","1"
"201630","BRONX","434","0"
"201630","BROOKLYN","897","0"
"201630","MANHATTAN","746","1"
"201630","QUEENS","799","0"
"201630","STATEN ISLAND","120","0"
"201631",,"1599","2"
"201631","BRONX","419","1"
"201631","BROOKLYN","823","1"
"201631","MANHATTAN","623","0"
"201631","QUEENS","777","0"
"201631","STATEN ISLAND","120","0"
"201632",,"1702","4"
"201632","BRONX","400","0"
"201632","BROOKLYN","803","0"
"201632","MANHATTAN","632","0"
"201632","QUEENS","748","2"
"201632","STATEN ISLAND","134","0"
"201633",,"1578","3"
"201633","BRONX","417","0"
"201633","BROOKLYN","833","1"
"201633","MANHATTAN","693","0"
"201633","QUEENS","729","0"
"201633","STATEN ISLAND","108","0"
"201634",,"1783","2"
"201634","BRONX","375","0"
"201634","BROOKLYN","874","0"
"201634","MANHATTAN","637","2"
"201634","QUEENS","745","0"
"201634","STATEN ISLAND","105","1"
"201635",,"1625","5"
"201635","BRONX","416","1"
"201635","BROOKLYN","845","0"
"201635","MANHATTAN","562","1"
"201635","QUEENS","713","1"
"201635","STATEN ISLAND","110","0"
"201636",,"1556","1"
"201636","BRONX","394","0"
"201636","BROOKLYN","818","1"
"201636","MANHATTAN","634","0"
"201636","QUEENS","737","1"
"201636","STATEN ISLAND","103","0"
"201637",,"1936","0"
"201637","BRONX","429","0"
"201637","BROOKLYN","899","1"
"201637","MANHATTAN","713","2"
"201637","QUEENS","810","0"
"201637","STATEN ISLAND","124","0"
"201638",,"1722","2"
"201638","BRONX","411","0"
"201638","BROOKLYN","845","0"
"201638","MANHATTAN","625","0"
"201638","QUEENS","817","1"
"201638","STATEN ISLAND","153","0"
"201639",,"1673","2"
"201639","BRONX","393","0"
"201639","BROOKLYN","871","0"
"201639","MANHATTAN","619","1"
"201639","QUEENS","801","2"
"201639","STATEN ISLAND","121","1"
"201640",,"1632","1"
"201640","BRONX","388","0"
"201640","BROOKLYN","833","0"
"201640","MANHATTAN","619","4"
"201640","QUEENS","729","0"
"201640","STATEN ISLAND","137","0"
"201641",,"1709","2"
"201641","BRONX","362","2"
"201641","BROOKLYN","854","0"
"201641","MANHATTAN","619","1"
"201641","QUEENS","760","1"
"201641","STATEN ISLAND","130","1"
"201642",,"1709","4"
"201642","BRONX","404","1"
"201642","BROOKLYN","813","0"
"201642","MANHATTAN","655","0"
"201642","QUEENS","802","0"
"201642","STATEN ISLAND","143","0"
"201643",,"1778","3"
"201643","BRONX","412","0"
"201643","BROOKLYN","877","0"
"201643","MANHATTAN","671","0"
"201643","QUEENS","776","0"
"201643","STATEN ISLAND","126","0"
"201644",,"1790","4"
"201644","BRONX","401","0"
"201644","BROOKLYN","909","0"
"201644","MANHATTAN","716","0"
"201644","QUEENS","723","0"
"201644","STATEN ISLAND","133","0"
"201645",,"1691","3"
"201645","BRONX","343","1"
"201645","BROOKLYN","814","0"
"201645","MANHATTAN","650","0"
"201645","QUEENS","711","1"
"201645","STATEN ISLAND","121","0"
"201646",,"1780","3"
"201646","BRONX","389","1"
"201646","BROOKLYN","947","1"
"201646","MANHATTAN","729","0"
"201646","QUEENS","813","1"
"201646","STATEN ISLAND","107","0"
"201647",,"1499","0"
"201647","BRONX","376","1"
"201647","BROOKLYN","770","0"
"201647","MANHATTAN","563","0"
"201647","QUEENS","729","0"
"201647","STATEN ISLAND","121","0"
"201648",,"1698","2"
"201648","BRONX","413","0"
"201648","BROOKLYN","911","1"
"201648","MANHATTAN","659","0"
"201648","QUEENS","796","0"
"201648","STATEN ISLAND","133","0"
"201649",,"1733","2"
"201649","BRONX","397","0"
"201649","BROOKLYN","808","1"
"201649","MANHATTAN","683","1"
"201649","QUEENS","761","1"
"201649","STATEN ISLAND","143","0"
"201650",,"1754","3"
"201650","BRONX","397","0"
"201650","BROOKLYN","889","0"
"201650","MANHATTAN","644","1"
"201650","QUEENS","781","0"
"201650","STATEN ISLAND","142","0"
"201651",,"1661","0"
"201651","BRONX","424","0"
"201651","BROOKLYN","827","2"
"201651","MANHATTAN","510","0"
"201651","QUEENS","810","0"
"201651","STATEN ISLAND","131","0"
"201652",,"1269","4"
"201652","BRONX","317","1"
"201652","BROOKLYN","659","3"
"201652","MANHATTAN","432","0"
"201652","QUEENS","646","1"
"201652","STATEN ISLAND","99","0"
"201701",,"392","0"
"201701","BRONX","75","0"
"201701","BROOKLYN","157","1"
"201701","MANHATTAN","107","0"
"201701","QUEENS","183","0"
"201701","STATEN ISLAND","21","0"
